Time_Taken,Extinguisher_Used,Incorrect_Actions,Aiming_Accuracy,Distance_From_Fire,Assessment_Time,Movement_Speed,High_Temp_Time,Outcome
60,10,10,0.71,2.5,5,0.6,11,0
55,10,9,0.49,3.4,10,0.6,34,1
41,10,2,0.34,1.7,8,0.5,17,1
44,10,9,0.33,4.9,15,0.8,11,1
60,10,4,0.67,3.7,11,1.2,16,0
60,10,10,0.41,3.1,6,1.0,50,0
48,10,7,0.95,2.7,15,0.7,25,1
42,10,6,0.83,1.5,7,0.4,35,1
60,10,9,0.57,1.4,7,1.4,47,0
46,10,10,0.75,2.2,10,0.9,20,1
48,10,3,0.47,2.1,8,0.7,13,1
31,8.8,10,0.81,3.3,10,1.2,10,1
51,10,9,0.95,1.7,14,0.4,23,1
60,10,9,0.92,3.1,11,1.4,38,0
54,10,3,0.9,1.1,7,0.9,30,1
59,10,5,0.82,4.2,8,1.1,35,1
53,10,9,0.99,2.8,9,1.1,5,1
45,10,2,0.59,2.4,5,1.0,28,1
40,10.0,0,0.79,2.3,15,1.3,14,1
30,7.3,5,0.84,4.4,12,0.8,9,1
60,10,2,0.42,3.5,11,1.4,32,0
46,10,0,0.34,3.4,6,1.2,33,1
60,10,9,1.0,4.8,11,0.6,34,0
48,10,3,0.8,2.6,15,0.6,23,1
35,10,6,0.81,4.9,6,0.8,22,1
60,10,4,0.91,3.9,7,1.4,16,0
34,10,7,0.49,2.7,7,0.4,6,1
58,10,2,0.93,1.1,7,0.4,35,1
49,10,9,0.66,2.5,11,1.1,11,1
60,10,5,0.49,1.2,6,1.2,36,0
45,10,7,0.46,1.5,7,0.3,34,1
40,10,0,0.39,2.8,15,0.5,17,1
50,10,3,0.75,2.5,15,0.5,29,1
52,10,6,0.51,2.0,14,0.8,30,1
45,10,2,0.37,1.3,10,1.1,33,1
33,10,0,0.66,3.5,7,0.4,11,1
57,10,7,0.66,3.1,7,0.8,8,1
59,10,0,0.47,3.5,10,0.7,34,1
60,10,7,0.64,4.1,15,0.8,37,0
42,10,1,0.48,3.8,14,1.3,20,1
31,9.4,9,0.68,1.4,7,0.4,24,1
42,10,3,0.61,4.6,7,1.5,19,1
60,10,8,0.54,1.4,8,0.7,18,0
53,10,4,0.62,1.7,8,0.6,21,1
57,10,2,0.77,4.0,13,1.3,36,1
42,10,10,0.96,4.9,11,0.5,21,1
60,10,3,0.64,1.6,14,1.1,41,0
38,10,6,0.55,4.4,13,0.6,11,1
60,10,4,0.72,2.7,6,1.0,10,0
60,10,4,0.93,4.1,5,0.9,33,0
34,10,5,0.47,3.5,12,1.1,12,1
36,10,10,0.57,4.1,9,1.4,21,1
51,10,7,0.53,3.2,15,1.4,30,1
30,10,8,0.63,3.1,7,1.0,8,1
57,10,2,0.39,1.9,9,0.8,27,1
60,10,3,0.82,2.7,15,0.7,26,0
34,8.7,5,0.42,4.8,14,0.4,20,1
42,10,6,0.79,2.0,14,1.5,20,1
34,10,1,0.75,3.7,6,1.3,20,1
31,9.5,0,0.44,3.9,6,0.8,8,1
53,10,7,0.8,1.3,10,1.1,31,1
48,10,0,0.93,3.1,7,1.2,7,1
52,10,2,0.54,5.0,12,0.8,36,1
46,10,9,0.53,1.4,7,0.7,24,1
49,10,7,0.52,1.5,15,0.4,33,1
47,10,1,0.76,4.7,6,0.5,16,1
39,10,6,0.79,3.4,12,0.4,20,1
38,10,8,0.46,1.6,12,1.3,25,1
43,10,4,0.45,2.3,10,0.4,23,1
60,10,2,0.98,4.1,13,1.2,42,1
51,10,8,0.54,3.4,14,0.5,25,1
34,10,7,0.86,2.0,10,1.4,12,1
60,10,6,0.69,1.8,11,1.0,20,0
32,9.7,3,0.82,1.6,8,1.0,24,1
55,10,8,0.48,4.8,14,1.1,40,1
60,10,5,0.33,1.3,6,0.5,54,0
43,10,10,0.37,1.7,5,0.4,37,1
60,10,2,0.71,2.5,12,0.4,14,0
46,10,2,0.34,1.5,8,1.3,10,1
51,10,8,0.51,3.7,11,1.3,35,1
55,10,8,0.94,2.3,11,0.8,35,1
30,6.0,5,0.76,1.6,14,0.5,14,1
31,7.5,7,0.91,3.6,13,0.6,13,1
44,10,7,0.66,1.7,5,1.4,29,1
59,10,5,0.75,2.8,9,1.1,49,1
57,10,2,0.5,4.5,6,0.3,46,1
46,10,4,0.41,2.8,8,1.5,12,1
60,10,9,0.8,4.5,15,0.3,14,0
42,10,7,0.55,3.5,7,0.8,30,1
30,10,1,0.4,3.0,6,1.5,11,1
35,10.0,8,0.49,3.0,10,0.6,19,1
40,10,0,0.34,2.9,7,0.8,25,1
60,10,0,0.67,3.2,7,0.6,26,0
60,10,1,0.74,2.4,13,1.3,18,0
60,10,1,0.94,3.0,13,0.7,38,0
60,10,7,0.88,4.7,14,0.8,33,1
30,6.8,10,0.44,3.0,15,0.5,11,1
53,10,7,0.49,3.4,15,0.9,38,1
45,10,9,0.39,4.1,7,0.8,12,1
46,10,6,0.38,1.1,10,0.9,23,1
48,10,3,0.91,2.9,9,0.9,26,1
60,10,9,0.55,3.7,12,1.1,18,0
43,10,8,0.41,4.0,6,0.9,19,1
33,9.4,9,0.49,4.8,8,0.9,17,1
42,10,10,0.97,2.0,7,1.0,8,1
60,10,9,0.64,2.8,7,0.8,25,0
60,10,2,0.33,3.8,8,0.7,30,0
60,10,8,0.99,3.4,14,1.5,39,1
60,10,7,0.38,3.6,13,0.9,15,1
54,10,9,0.83,4.8,10,1.4,38,1
42,10,10,0.9,1.2,15,0.8,17,1
49,10,10,0.68,1.0,6,0.4,30,1
58,10,0,0.35,1.3,8,1.1,39,1
59,10,2,0.6,2.8,7,1.5,13,1
54,10,3,0.94,4.8,5,0.8,11,1
43,10,3,0.73,1.4,5,0.4,23,1
38,10,8,0.87,1.0,12,1.0,24,1
60,10,8,0.85,4.9,7,0.8,17,0
39,10,3,0.51,4.4,12,1.3,5,1
43,10,5,0.94,1.4,13,1.2,26,1
60,10,2,0.33,4.9,7,0.4,6,0
35,8.6,9,0.85,1.7,15,0.9,20,1
50,10,0,0.7,1.2,14,1.5,10,1
54,10,5,0.99,1.7,10,0.3,14,1
43,10,6,0.91,2.2,13,0.5,16,1
53,10,8,0.95,4.2,13,0.5,22,1
42,10,10,0.36,1.1,8,1.4,34,1
40,10,4,0.79,1.8,13,0.5,6,1
60,10,8,0.31,4.3,10,0.6,6,0
31,9.7,3,0.71,4.2,10,0.6,16,1
52,10,9,0.65,3.5,15,0.7,5,1
32,10,9,0.61,3.6,5,0.9,25,1
60,10,7,0.98,1.5,6,1.5,51,0
50,10,3,0.64,4.6,7,0.7,32,1
45,10,0,0.55,4.6,13,0.4,22,1
42,10,7,0.64,4.9,9,0.6,9,1
42,10,3,0.72,3.2,5,1.3,31,1
60,10,9,0.32,2.1,5,0.8,39,0
60,10,8,0.37,1.9,15,0.9,20,0
55,10,10,0.65,4.9,10,1.4,27,1
33,10,1,0.51,3.6,8,1.2,10,1
45,10,0,0.64,2.5,5,1.5,19,1
57,10,0,0.62,3.6,11,1.4,24,1
60,10,1,0.35,3.5,5,1.2,45,0
45,10,7,0.64,3.3,6,1.0,20,1
46,10,1,0.99,4.5,12,0.3,18,1
54,10,3,0.68,4.7,8,0.5,28,1
60,10,5,0.33,2.1,8,0.4,17,0
49,10,5,0.64,1.9,14,0.9,20,1
37,10,6,0.31,4.8,13,1.5,21,1
45,10,0,0.38,4.8,11,1.3,19,1
53,10,8,0.87,4.4,13,0.5,16,1
39,10,3,0.4,1.6,8,0.6,27,1
45,10,4,0.47,3.9,15,1.0,12,1
57,10,5,0.71,2.5,7,0.3,18,1
37,10,9,0.84,4.0,5,1.5,32,1
43,10,0,0.31,4.7,6,0.5,16,1
45,10,2,0.81,3.0,8,1.2,28,1
58,10,7,0.79,2.5,7,1.1,30,1
44,10,3,0.71,4.1,5,0.6,31,1
32,10,1,0.48,2.1,5,1.0,17,1
55,10,3,0.57,2.3,11,1.4,25,1
59,10,4,0.62,1.4,14,0.6,38,1
56,10,6,0.91,1.5,13,1.2,31,1
58,10,6,0.53,4.0,12,1.3,6,1
58,10,0,0.93,1.5,9,0.6,41,1
45,10,7,0.4,4.6,7,0.9,9,1
31,8.7,0,0.77,3.8,10,0.5,14,1
54,10,7,0.63,3.2,5,0.6,38,1
60,10,0,0.96,1.4,5,0.9,25,0
32,7.8,5,0.5,3.6,12,0.5,6,1
57,10,4,0.95,2.8,6,0.6,47,1
43,10,0,0.72,4.4,10,0.6,21,1
52,10,8,0.77,2.3,10,1.3,34,1
47,10,0,0.65,4.5,15,0.6,18,1
50,10,6,0.5,2.6,5,0.4,16,1
52,10,7,0.56,3.7,6,0.7,17,1
43,10,7,0.65,2.1,10,0.4,21,1
36,8.1,9,0.76,1.6,15,0.4,21,1
47,10,9,0.6,3.2,12,1.0,29,1
44,10,2,0.82,4.4,13,0.7,7,1
55,10,5,0.74,1.3,9,1.3,21,1
59,10,10,0.98,5.0,10,1.0,38,1
49,10,2,0.73,1.9,11,1.3,28,1
57,10,2,0.57,3.3,12,1.5,10,1
33,8.9,5,0.93,3.6,13,0.8,19,1
60,10,6,0.34,1.4,11,0.9,30,0
49,10,10,0.45,4.7,10,0.8,21,1
32,7.5,3,0.97,4.5,12,0.7,15,1
31,10,0,0.41,2.8,7,0.8,23,1
31,9.0,7,0.62,3.2,10,1.3,18,1
48,10,5,0.35,3.9,6,0.4,15,1
38,10,8,0.82,1.4,7,0.6,30,1
60,10,0,0.82,3.5,12,1.4,47,0
30,7.1,2,0.82,4.2,12,0.9,13,1
60,10,4,0.94,4.9,13,0.9,34,0
39,10,2,0.72,3.2,12,1.2,24,1
42,10,8,0.84,1.2,15,0.3,9,1
55,10,8,0.66,2.9,14,0.6,9,1
59,10,1,0.44,2.3,8,0.5,23,1
46,10,8,0.57,2.5,15,0.5,10,1
60,10,3,0.86,3.7,12,0.8,17,0
60,10,3,0.68,1.7,15,1.0,18,0
60,10,3,0.38,2.8,7,1.1,45,0
45,10,6,0.78,4.0,11,1.5,5,1
45,10,5,0.43,2.3,15,1.1,14,1
48,10,3,0.45,2.6,14,0.8,18,1
60,10,4,0.43,1.8,5,0.5,19,0
60,10,8,1.0,3.7,11,0.6,42,1
33,6.6,4,0.36,1.3,15,1.4,13,1
60,10,1,0.37,2.5,11,0.5,35,0
32,10,0,0.78,1.8,7,0.3,17,1
58,10,4,0.86,3.5,6,0.7,32,1
60,10,1,0.43,1.7,12,1.1,38,0
42,10,1,0.4,2.4,6,1.4,14,1
53,10,7,0.36,3.3,6,1.5,13,1
47,10,9,0.81,4.5,13,1.3,24,1
60,10,2,0.94,1.4,14,1.5,45,0
31,8.4,3,0.34,2.7,11,0.5,20,1
60,10,10,0.49,2.5,7,0.8,8,0
60,10,5,0.91,4.7,6,0.3,53,0
60,10,0,0.84,4.3,13,1.0,36,0
60,10,8,0.46,1.5,8,0.6,41,0
39,10,0,0.94,1.7,14,1.5,12,1
32,9.6,3,0.39,2.8,10,0.7,8,1
60,10,8,0.32,1.9,7,1.0,34,0
44,10,6,0.81,2.3,8,1.3,35,1
32,9.6,4,0.37,2.0,7,0.5,12,1
53,10,1,0.4,4.2,13,1.1,19,1
60,10,10,0.98,1.4,8,1.0,33,0
48,10,5,0.7,2.7,11,1.2,8,1
60,10,7,0.49,1.5,14,0.9,33,0
60,10,9,0.49,4.5,7,0.6,25,1
34,8.4,4,0.71,1.7,13,0.5,7,1
60,10,10,0.79,4.9,12,1.4,6,0
60,10,7,0.93,1.3,7,1.3,18,0
57,10,1,0.49,4.4,9,1.4,8,1
45,10,6,0.37,1.2,14,1.0,22,1
47,10,10,0.96,3.0,10,1.0,33,1
36,10,6,0.92,1.3,7,1.2,17,1
51,10,6,0.38,3.1,10,0.8,37,1
55,10,7,0.41,2.6,8,0.8,6,1
30,8.6,6,0.59,4.4,8,0.4,18,1
57,10,8,0.41,3.3,14,0.6,38,1
35,10,4,0.45,2.7,6,1.5,7,1
60,10,9,0.36,1.8,6,0.4,41,0
60,10,1,0.52,2.6,7,1.3,13,0
30,10,5,0.86,1.5,6,1.2,24,1
54,10,7,0.52,1.6,14,0.7,25,1
46,10,1,0.63,1.8,10,1.2,7,1
54,10,9,0.31,3.8,12,1.1,14,1
59,10,1,1.0,4.6,9,0.4,17,1
60,10,8,0.9,3.7,6,1.1,38,0
60,10,6,0.37,2.6,15,0.9,27,1
30,8.5,1,0.77,4.0,8,1.3,22,1
40,10,5,0.79,1.2,11,0.6,28,1
60,10,7,0.39,4.2,12,1.0,44,0
54,10,2,0.78,1.1,9,1.5,12,1
60,10,9,0.66,4.1,14,0.9,43,0
56,10,10,0.5,4.6,7,0.9,49,1
55,10,10,0.9,4.7,14,0.6,10,1
60,10,8,0.52,1.5,5,0.5,44,0
60,10,0,0.57,2.1,13,1.2,17,0
34,10,7,0.39,3.8,8,0.6,16,1
37,9.2,5,0.47,1.7,15,0.5,16,1
40,10,9,0.63,1.2,8,0.8,18,1
59,10,4,0.96,1.5,14,0.5,30,1
60,10,5,0.96,3.2,9,0.4,45,0
51,10,3,0.96,4.8,7,0.9,20,1
60,10,7,0.79,2.3,11,1.3,26,0
38,10,7,0.96,3.8,7,0.6,7,1
30,9.3,6,0.43,1.7,10,0.4,6,1
56,10,3,0.45,3.4,15,0.8,29,1
59,10,8,0.91,2.0,11,0.7,11,1
60,10,4,0.79,1.7,8,1.2,9,0
60,10,5,0.98,2.0,13,1.1,23,0
32,10,5,0.74,4.6,6,1.1,23,1
60,10,3,0.74,2.9,8,1.2,28,0
38,10,2,0.99,1.5,9,1.4,18,1
52,10,1,0.75,3.0,9,1.3,18,1
52,10,10,0.59,4.9,5,1.0,44,1
60,10,2,0.98,4.1,12,1.4,40,0
56,10,1,0.5,3.2,11,1.1,11,1
30,7.5,5,0.93,2.9,13,0.6,6,1
56,10,1,0.97,1.6,6,0.4,42,1
37,8.5,3,0.86,1.6,14,1.0,21,1
53,10,0,0.36,3.7,12,1.4,30,1
30,6.9,0,0.82,1.6,15,1.0,11,1
59,10,4,0.67,4.7,13,1.1,28,1
52,10,7,0.93,3.1,7,1.1,29,1
38,10,9,0.34,3.7,6,0.4,24,1
60,10,6,0.89,1.3,6,0.4,18,1
45,10,2,0.92,4.4,14,0.6,28,1
60,10,3,0.61,4.8,7,0.7,41,0
60,10,1,0.91,3.9,12,0.6,39,0
60,10,3,0.37,2.5,10,1.1,36,0
35,8.9,1,0.95,1.4,12,0.4,21,1
30,9.0,6,0.4,1.2,6,1.3,18,1
33,10,2,0.94,1.6,5,1.0,24,1
51,10,10,0.8,2.4,8,0.3,27,1
41,10,0,0.31,4.9,5,0.5,36,1
45,10,0,0.66,1.3,5,0.8,24,1
37,9.7,6,0.95,2.4,11,1.2,5,1
43,10,6,0.8,3.0,15,1.2,21,1
54,10,8,0.61,3.5,10,1.0,40,1
35,10,5,0.75,1.1,11,0.9,9,1
58,10,6,0.84,1.9,8,0.4,17,1
32,7.0,8,0.65,1.0,15,0.6,13,1
53,10,7,0.4,4.0,9,1.1,15,1
55,10,3,0.78,4.5,11,0.9,42,1
41,10,5,0.63,4.9,15,1.2,14,1
60,10,2,0.38,3.9,9,1.2,26,0
60,10,9,0.72,1.5,14,1.2,40,1
60,10,8,0.82,1.5,10,1.1,30,0
60,10,0,0.95,4.0,5,1.4,28,0
33,9.3,3,0.46,2.7,9,1.0,8,1
48,10,6,0.95,1.8,5,1.0,42,1
60,10,10,0.72,1.5,6,1.3,23,0
60,10,9,0.54,4.7,10,0.3,23,0
45,10,5,0.55,1.9,8,1.4,28,1
58,10,1,0.67,4.6,10,1.1,25,1
58,10,4,0.88,1.0,7,0.4,43,1
50,10,9,0.31,2.1,9,0.8,17,1
60,10,3,0.9,1.0,9,1.4,50,0
31,10,0,0.69,5.0,6,1.1,9,1
50,10,4,0.88,1.1,13,0.8,18,1
40,10,5,0.95,2.2,12,1.3,16,1
38,9.8,5,0.63,4.1,13,1.1,16,1
37,10,3,0.52,2.5,9,1.0,23,1
55,10,9,0.99,3.7,5,0.9,43,1
52,10,9,0.84,1.6,8,1.1,19,1
43,10,7,0.71,3.0,7,1.2,32,1
53,10,1,0.55,2.3,15,0.7,21,1
60,10,6,0.74,2.3,9,1.4,13,0
60,10,10,0.36,1.6,12,0.3,22,0
39,10,5,0.42,2.1,6,1.2,25,1
58,10,10,0.83,4.0,8,0.6,17,1
60,10,2,0.7,3.6,5,0.6,36,0
60,10,4,0.76,1.5,7,0.4,32,0
43,10,7,0.42,2.6,6,0.5,19,1
60,10,3,0.76,3.4,5,1.2,29,0
60,10,10,0.67,3.7,8,0.8,43,0
54,10,3,0.4,2.1,5,0.4,10,1
31,10,7,0.73,1.9,7,0.3,22,1
46,10,4,0.98,1.0,10,0.5,20,1
60,10,0,0.76,4.8,9,0.8,19,0
43,10,6,0.48,2.5,7,0.6,30,1
35,9.3,7,0.51,4.7,15,0.5,11,1
60,10,6,0.78,4.5,7,1.1,26,0
55,10,3,0.44,3.1,7,0.7,16,1
44,10,3,0.32,4.7,10,0.8,6,1
48,10,7,0.8,1.2,6,1.0,13,1
58,10,0,0.55,3.1,13,1.0,13,1
60,10,2,0.56,3.9,5,0.5,51,1
30,9.5,5,0.89,1.4,5,1.1,11,1
44,10,2,0.97,1.3,10,1.4,28,1
53,10,3,0.69,3.6,14,0.5,21,1
49,10,3,0.62,3.2,11,1.3,17,1
42,10,2,0.47,1.6,8,1.3,21,1
44,10,6,0.85,3.8,9,1.2,28,1
57,10,5,0.77,3.4,7,1.1,20,1
60,10,7,0.83,3.3,12,0.5,28,0
60,10,9,0.97,2.0,8,0.5,32,0
54,10,2,0.65,2.8,8,0.5,37,1
30,10,5,0.64,3.1,5,0.7,25,1
37,10,8,0.84,4.8,5,0.9,17,1
60,10,3,0.68,4.2,7,1.2,28,1
53,10,10,0.85,1.9,12,0.6,18,1
60,10,9,0.3,2.1,6,1.1,49,0
58,10,8,0.74,1.9,14,1.2,44,1
36,10,2,0.75,1.6,7,1.5,29,1
46,10,7,0.38,5.0,10,1.3,25,1
30,8.8,8,0.44,4.9,8,1.5,19,1
60,10,6,0.83,4.2,7,0.9,52,0
51,10,2,0.87,3.3,7,1.1,35,1
60,10,9,0.3,3.2,8,0.5,15,0
53,10,10,0.33,2.4,5,1.1,41,1
48,10,10,0.83,4.0,9,1.0,26,1
52,10,5,1.0,3.7,5,0.8,32,1
57,10,10,0.94,3.2,15,0.6,8,1
40,10,10,0.62,3.1,12,1.3,19,1
59,10,8,0.48,2.4,6,0.9,5,1
30,6.3,3,0.75,4.7,15,1.2,8,1
44,10,9,0.72,4.8,11,0.7,10,1
53,10,1,0.78,2.8,15,1.1,17,1
38,10,3,0.74,2.9,9,1.2,29,1
56,10,2,0.9,2.2,12,0.7,14,1
43,10,1,0.39,3.6,13,1.4,5,1
41,10,3,0.78,4.2,13,0.7,25,1
35,9.6,3,0.97,4.6,9,1.4,14,1
51,10,3,0.78,2.4,14,0.7,37,1
58,10,3,0.39,1.2,7,1.4,50,1
60,10,7,0.95,3.1,8,0.7,8,0
60,10,6,0.83,1.3,9,1.4,7,0
47,10,5,0.34,3.4,5,1.3,41,1
49,10,3,0.58,1.4,6,1.3,42,1
57,10,9,0.7,4.7,10,0.7,25,1
40,10,8,0.63,4.4,9,1.0,20,1
60,10,4,0.61,2.0,8,1.3,21,0
60,10,6,0.65,3.4,7,0.8,29,0
30,7.8,7,0.76,1.8,13,0.8,10,1
41,10,9,0.47,3.4,10,1.2,16,1
60,10,6,0.76,3.7,5,1.2,27,0
60,10,1,0.63,2.3,15,1.4,11,0
55,10,10,0.81,4.8,8,1.0,22,1
40,10,2,0.8,1.2,7,1.4,9,1
48,10,7,0.49,3.7,6,0.5,7,1
43,10,1,0.9,2.2,15,0.8,23,1
37,9.9,10,0.71,1.7,15,1.0,6,1
38,10,8,0.88,2.3,12,0.9,13,1
55,10,2,0.75,3.9,6,0.6,9,1
60,10,4,0.41,4.6,6,0.4,6,0
48,10,5,0.76,1.9,9,0.4,23,1
32,7.7,9,0.34,1.1,12,0.5,17,1
53,10,7,0.55,4.1,11,1.3,9,1
38,10,2,0.62,1.1,9,1.3,9,1
54,10,6,0.53,2.7,13,1.2,10,1
60,10,0,0.84,2.4,13,0.9,30,0
50,10,4,0.49,3.8,5,1.5,5,1
37,10,10,0.91,4.1,13,1.1,9,1
60,10,2,0.42,1.3,14,1.1,12,0
56,10,5,0.34,4.5,6,1.3,41,1
60,10,10,0.67,3.2,13,0.7,32,0
60,10,0,0.89,1.1,8,1.3,46,0
47,10,3,0.71,4.1,10,1.3,24,1
57,10,4,0.86,1.0,12,0.5,29,1
60,10,8,0.35,2.0,8,1.3,42,0
32,10,8,0.71,2.9,10,1.1,15,1
44,10,10,0.3,1.5,10,0.6,12,1
60,10,9,0.7,3.0,14,0.8,25,0
46,10,2,0.82,1.5,15,0.8,21,1
45,10,6,0.35,2.6,7,0.4,27,1
60,10,7,0.85,3.0,14,1.4,19,0
54,10,6,0.45,1.6,7,1.0,9,1
51,10,4,0.91,2.1,14,1.1,16,1
60,10,5,0.58,2.9,6,1.3,40,0
60,10,5,0.54,2.7,15,1.3,42,0
54,10,1,0.97,3.1,9,0.8,7,1
38,10,8,0.93,4.6,12,0.9,6,1
60,10,1,0.76,2.9,8,1.1,18,1
53,10,3,0.78,2.4,5,1.0,33,1
37,9.8,6,0.79,1.5,13,1.4,18,1
51,10,9,0.91,1.2,7,0.8,41,1
60,10,8,0.32,3.9,13,0.7,9,0
60,10,1,0.45,3.3,6,1.3,25,0
60,10,0,0.93,1.2,6,1.3,6,0
52,10,4,0.85,2.1,10,1.2,13,1
34,8.9,8,0.49,1.3,12,1.4,22,1
50,10,3,0.46,4.7,6,0.7,28,1
38,10,0,0.99,3.7,10,1.4,9,1
47,10,1,0.52,4.6,14,1.0,23,1
60,10,7,0.54,4.1,8,0.9,47,0
32,10,8,0.77,2.8,5,0.5,20,1
60,10,1,0.78,4.5,10,0.8,36,0
59,10,1,0.87,3.3,13,1.4,41,1
52,10,9,0.83,1.4,11,1.3,27,1
59,10,4,0.72,2.6,5,1.2,50,1
60,10,2,0.43,2.9,14,1.0,15,0
48,10,3,0.37,3.5,12,0.5,7,1
60,10,3,0.44,1.2,5,1.2,49,0
35,10,6,0.94,2.8,7,0.7,27,1
60,10,6,0.69,3.2,14,0.6,34,0
43,10,10,0.98,4.4,8,1.3,11,1
49,10,3,0.64,3.5,8,1.0,11,1
60,10,3,0.51,4.4,10,0.6,14,0
60,10,1,0.43,4.0,13,0.3,47,0
54,10,2,0.66,2.5,8,1.2,27,1
33,8.8,7,0.44,3.8,13,1.5,19,1
60,10,10,0.51,1.7,15,1.1,5,0
60,10,7,0.44,3.4,9,1.1,31,0
52,10,2,0.56,4.9,14,1.4,20,1
52,10,8,0.33,3.2,6,1.2,32,1
54,10,5,0.32,4.3,12,0.4,17,1
41,10,4,0.71,4.3,12,1.1,16,1
38,10,7,0.47,4.7,8,0.9,24,1
60,10,7,0.65,1.4,12,1.1,9,0
42,10,6,0.35,1.1,5,0.5,26,1
50,10,0,0.97,2.4,6,0.9,40,1
48,10,7,0.35,2.2,10,1.4,17,1
35,9.5,8,0.86,3.9,10,0.4,18,1
41,10,7,0.68,1.6,13,1.2,16,1
48,10,2,0.45,1.4,5,1.4,23,1
60,10,10,0.53,2.4,14,1.0,29,0
60,10,1,0.92,3.0,13,0.5,21,0
54,10,10,0.98,4.6,9,0.5,35,1
31,6.9,0,0.45,2.3,13,0.6,17,1
30,8.4,1,0.9,2.7,9,0.7,7,1
35,10,1,0.9,4.5,10,1.4,21,1
47,10,9,0.89,4.6,6,1.3,18,1
35,10,6,0.61,3.8,6,0.5,12,1
53,10,0,0.68,1.1,7,0.7,5,1
60,10,4,0.46,3.2,9,0.9,24,0
39,10,9,0.79,2.2,6,0.9,11,1
42,10,1,0.34,1.8,7,0.5,14,1
31,7.4,8,1.0,5.0,13,1.1,17,1
45,10,8,0.87,2.5,15,1.3,9,1
60,10,7,0.88,4.1,5,1.0,9,0
60,10,6,0.85,4.2,13,0.5,20,0
46,10,6,0.66,3.8,11,0.4,17,1
47,10,7,0.66,1.1,9,0.7,16,1
56,10,7,0.97,4.8,12,0.5,44,1
53,10,8,0.47,4.1,10,1.2,23,1
49,10,8,0.3,3.0,13,1.0,15,1
60,10,7,0.58,4.1,14,0.5,13,0
41,10,5,0.58,1.8,15,0.5,5,1
51,10,5,0.62,3.6,6,1.2,42,1
41,10,10,0.81,3.8,8,1.0,13,1
35,9.3,1,0.83,1.2,13,0.5,5,1
48,10,1,0.72,2.2,15,0.4,29,1
40,10,10,0.33,4.3,5,0.9,10,1
37,9.8,1,0.31,2.7,12,0.9,19,1
49,10,4,0.3,4.7,8,0.7,26,1
32,10,7,0.33,2.6,8,1.1,8,1
34,10,8,0.68,1.9,11,1.0,7,1
45,10,6,0.89,3.4,9,1.2,27,1
30,6.6,0,0.79,1.1,13,1.3,11,1
48,10,9,0.42,1.3,8,1.3,39,1
58,10,4,0.83,4.6,14,1.2,33,1
56,10,10,0.64,3.5,8,0.4,39,1
48,10,9,0.84,1.1,14,0.3,29,1
60,10,10,0.84,4.3,11,0.7,17,0
60,10,5,0.7,4.0,8,0.8,33,0
60,10,9,0.83,3.3,15,1.2,7,0
58,10,1,0.74,2.4,6,0.3,26,1
58,10,5,0.96,2.4,5,1.2,7,1
60,10,2,0.77,4.6,8,0.5,18,0
55,10,1,0.72,1.1,10,1.0,40,1
60,10,3,0.34,2.3,11,1.5,25,0
51,10,2,0.42,3.1,13,0.7,33,1
60,10,9,0.68,2.6,10,0.8,32,0
41,10,4,0.33,4.7,10,1.4,14,1
37,10,7,0.64,2.0,11,0.6,9,1
46,10,10,0.64,3.1,15,1.4,9,1
42,10,8,0.66,4.9,14,0.8,13,1
43,10,0,0.66,2.6,12,0.8,19,1
60,10,1,0.66,2.4,15,1.0,40,1
44,10,6,0.83,2.0,13,1.1,24,1
50,10,7,0.62,2.1,8,1.0,23,1
60,10,7,0.72,4.1,8,0.6,15,0
37,10,3,0.3,4.7,7,0.3,12,1
60,10,7,0.48,4.1,7,1.0,52,0
35,10,10,0.97,2.3,5,0.5,10,1
60,10,2,0.5,3.8,10,1.0,41,0
36,10,5,0.84,4.0,6,0.8,12,1
46,10,0,0.98,4.7,12,1.5,7,1
31,8.8,9,0.92,1.9,12,0.8,11,1
60,10,4,0.89,3.2,11,0.7,26,0
53,10,2,0.38,1.5,11,0.5,7,1
49,10,2,0.98,3.7,13,0.7,22,1
60,10,7,0.85,2.4,9,0.5,10,1
51,10,7,0.9,1.2,10,0.7,35,1
30,9.4,5,0.53,3.8,7,0.3,18,1
45,10,9,0.45,4.0,8,0.7,6,1
60,10,5,0.77,2.2,11,1.3,29,0
60,10,1,0.96,4.7,9,0.5,31,0
30,8.9,6,0.42,3.7,7,0.3,9,1
45,10,0,0.97,2.5,7,1.4,8,1
43,10,7,0.97,4.8,6,0.9,37,1
35,8.4,3,0.39,2.1,15,0.7,16,1
37,9.7,3,0.76,3.7,13,0.4,10,1
34,8.9,5,0.85,1.3,14,0.9,17,1
37,9.9,10,0.81,2.7,13,0.7,12,1
56,10,8,0.54,2.5,15,0.6,21,1
30,8.4,2,0.4,3.4,8,1.3,8,1
54,10,4,0.81,4.6,15,1.1,11,1
42,10,8,0.38,4.4,14,0.5,5,1
49,10,10,0.81,2.5,7,0.9,33,1
60,10,6,0.94,4.7,9,0.9,28,0
60,10,2,0.82,2.0,11,0.6,32,0
39,10,10,0.59,1.6,13,1.1,7,1
31,10,6,0.58,2.7,7,1.3,7,1
52,10,4,0.65,4.5,5,0.7,31,1
52,10,7,0.39,2.0,10,1.5,28,1
31,7.7,3,0.68,2.3,12,1.0,17,1
